video_id,channel_name,comment_text,classification,has_positive_outcome,aspect_ids,aspect_names,ro_ids,outcome_categories,exclusion_reasons
CZ-qwRGNgjo,KenDBerryMD,"I lost 60 lbs on keto in about 5 months...I kept it under 20g. Just sharing my anecdote. also want to add, I no longer drink sugar drinks, just sugar free and I only eat once a day and I really only eat because I feel like I should more so than that I am hungry. I am literally never hungry. I eat carbs now and cake and whatever but I do not gain weight. My issue is that I love food so much that it is when I would start eating, I want to keep eating but the one meal a day has made my stomach shrink and I have pulled way back on the over eating. I just stop when the portion I have made is gone and since Im so used to not eating these days it doesnt bother me any more. full disclosure I usually do have some sort of dessert about 30 minutes to an hour after eating dinner. Again, I don't gain weight now.",positive_outcome,True,RO1.5; RO1.7; RO2.1,Appetite & Satiety; Digestive Health; Anthropometric Changes,RO2; RO1,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"The fibrocystic breast thing! I literally had a doctor's appointment scheduled because I thought I was getting breast cancer (my great grandma died from it nearly same age as me 34). Started taking iodine for other reasons, and just realized while listening to this my pain is gone and significantly less lumps. Iodine is amazing. I've started giving a single drop to each of my kids each morning.",positive_outcome,True,RO1.6; RO3.9; RO3.16,Pain & Inflammation; Cancer; Fibromyalgia & Neuropathy,RO3; RO1,symptom_cessation,
CZ-qwRGNgjo,KenDBerryMD,"What's a good ratio of fat to protein. Currently I'm doing about 3/1.    Or about 33% of my macros are fat.   What are some of you guys shooting for?   P.s. started 2.5 weeks ago, lost 18 lbs.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,I had the same problem.  I went on Keto for 9 months and only lost 10lbs.  When I added in the extra fat I lost 70lbs in 3 months.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"I have been doing keto and (now) Carnivore and I have to say this was the best thing, health wise, I have ever done. I lost over 50 lbs in about 1.5 to 2 years and I am still not done. I have another 50 to go.  Also, I used to have the worst pain in my left wrist (fractured it when i was 11) during the winter season and because I changed my diet I no longer have this pain.   I think doctors have been lying to us for too long. The food pyramid is all wrong. Carbs should be on the top, not at the bottom.",positive_outcome,True,RO1.6; RO2.1,Pain & Inflammation; Anthropometric Changes,RO2; RO1,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"Amazing!!! This hit home so hard! I’m doing Carnivore now! However thanks to you Dr. Berry showing me exactly how to do keto, I have lost 150 pounds! Thank you for all you share with us❤️",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"What a great video!! So much great info!! I love listening to Kelly Hogan!!  I want to go carnivore, but with fibromyalgia and chronic fatigue syndrome and spine issues and surgeries, I struggle to cook often enough!! Saw my internist today and asked about my metformin, which is 500mg twice a day! Diagnosed with pre -diabetes years ago, but have lost 45 pounds, even though it took me two years!! Was told my last AIC was 5.7 one year ago, and the one before that was about the same. So they told me to stop my metformin now, and did lab work today, and told me to come back in 4 months to check it again!  Told her I lost the weight going keto with lots of protein! She definitely approved of that!! Now I have extra motivation not to cheat, so my A1C will be good in 4 months without metformin!! Thanks to Dr. Berry and Neisha for your encouragement!! Love this video and the inspiration from Kelly!!   Now I feel like I can do this, even with my pain!  The benefits will be worth the pain!! Thanks to you both for your encouragement, and changing my life!! God bless you!! 🤗🙏",positive_outcome,True,RO1.2; RO2.1; RO3.1; RO3.16,Energy & Vitality; Anthropometric Changes; Type 2 Diabetes; Fibromyalgia & Neuropathy,RO2; RO3; RO1,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"My A1C got high. The Dr. said I was Diabetic and wanted to start me on Metformin.  I said give me a few months and test again.  I changed my diet to mainly meat and cheese.  I limited bread, and other carbs I lost 70 lbs. in six months and A1C came out normal.",positive_outcome,True,RO2.1; RO3.1,Anthropometric Changes; Type 2 Diabetes,RO2; RO3,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"I have been on this carnivore journey now for 5 month now. I started out at 360lbs and as of right now today I'm at 330lbs and have lost 30lbs so far and I have to say that for me, you cannot just eat all the meat you want! If you do that, you will gain weight! I do not have any carbs and that includes eggs because eggs do have a small amount of carbs in them. No sugars or fake sugars that may give zero carbs but do damage to you in other ways. I drink Water only and if I feel like having a soda I drink La Crox water. It is the best no sugar or sweetener drink out there, just essenced sparkling water.   The amount of calories per day depend on how active you are and if you are going to work out while doing this diet. I am a Truck Driver. I eat once a day while I drive my truck because that is when I reach for food. When I go home I do not eat, I drink more water, do what ever I need to do and if I start to get hungry I go to bed. I eat about 1.2lbs to 1.8lbs of a cheap $8 chuck steak each day. That is about 1500 to 1700 Calories. No more, no less. I am usually done eating by 3pm, home by 6pm and in bed by 8pm. I lose about 1lb per day. There are days where I mix it up with hamburger and bacon, but it is very hard to count the calories with them and very easy to over eat. That has set me back a few times. So when ever I here people say eat all the meat you want, it makes me angry because I can't eat all the meat I want! Are you kidding me! I tried that and gained a lot of weight in the process. The only way this works is by controlling your calories. I feel amazing just eating the meat and for the most part I'm not that hungry anymore because I have shrunk my stomach after 5months of doing this.  This diet is awesome, but no one ever explains anything, so I am telling all, if you are doing this and hitting road blocks like I did, it's because when you tell a fat person to eat all the meat you want, that is the problem! This is an elimination diet start with meat and water, it will suck at first but it gets better. Do not use any spices of any kind because they have carbs period. Salt and Salt only on your steak. Cook it on medium heat no more than 3-4min on each side chop it up in small pieces, put it in a container and salt it shack it up salt it again and that is you breakfast, lunch and dinner eat it slowly, snacking on it here and there. Drink more water than you care to and that help fill the void in your stomach to turn off the hunger receptors for short periods of time.",positive_outcome,True,RO1.5; RO1.7; RO1.9; RO2.1,Appetite & Satiety; Digestive Health; Hormonal & Menstrual Health; Anthropometric Changes,RO2; RO1,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"I lost 60 lbs on keto in about 5 months...I kept it under 20g. Just sharing my anecdote. also want to add, I no longer drink sugar drinks, just sugar free and I only eat once a day and I really only eat because I feel like I should more so than that I am hungry. I am literally never hungry. I eat carbs now and cake and whatever but I do not gain weight. My issue is that I love food so much that it is when I would start eating, I want to keep eating but the one meal a day has made my stomach shrink and I have pulled way back on the over eating. I just stop when the portion I have made is gone and since Im so used to not eating these days it doesnt bother me any more. full disclosure I usually do have some sort of dessert about 30 minutes to an hour after eating dinner. Again, I don't gain weight now.",positive_outcome,True,RO1.5; RO1.7; RO2.1,Appetite & Satiety; Digestive Health; Anthropometric Changes,RO2; RO1,quantified_change,
CZ-qwRGNgjo,KenDBerryMD,"The fibrocystic breast thing! I literally had a doctor's appointment scheduled because I thought I was getting breast cancer (my great grandma died from it nearly same age as me 34). Started taking iodine for other reasons, and just realized while listening to this my pain is gone and significantly less lumps. Iodine is amazing. I've started giving a single drop to each of my kids each morning.",positive_outcome,True,RO1.6; RO3.9; RO3.16,Pain & Inflammation; Cancer; Fibromyalgia & Neuropathy,RO3; RO1,symptom_cessation,
CZ-qwRGNgjo,KenDBerryMD,"What's a good ratio of fat to protein. Currently I'm doing about 3/1.    Or about 33% of my macros are fat.   What are some of you guys shooting for?   P.s. started 2.5 weeks ago, lost 18 lbs.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
