sample_id,channel,comment_text,is_known_positive,comment_length
710,Eric Berg DC,"This video was really helpful.  I’ve tried intermittent fasting last year and lost around 6 kg, I was doing 16/8, but too bad I didn’t continue, now I returned back to it, since 8 days i started doing 18/4 hours then shifted to 20/4 hours, I’ve lost 3 kg ever since! I notice that I was really burning fat and it was boosting my metabolism, I completely cut sugar from my coffee, tea. I don’t even use sweetened drinks, I stick with water, even though I’m not exercising but I’m doing a good job! My current weight is 70.1 kg my height is 152 cm and my target weight is 55 kg. I hope I can do it.",True,596
711,Jason Fung,Thank you for this wonderful video.,False,35
712,Mark Hyman,"Great interview! ❤ Dealing with MS for about 16.5 years now. But, this year (2023) I found Keto, and now Carnivore. Changed my life significantly! Got all my MS meds, lost 25 lbs so far, tons of energy. And, so much more.",True,221
713,Jason Fung,This constant eating is a prevailing attitude in Canada. Can we please implement this in the schools?  You get stink eye if you don’t have enough food for your kid to have 2 snacks a school day plus lunch. In nursery school they remove the naps and have them eat more. I’d say the sleep is more beneficial at that age. I managed without snacks during the day or before dinner - your are so right that this is a recent habit. It’s another contributor to childhood obesity for sure. PS down 35 lbs with intermittent fasting - or should I say eating like I did in the 70s!!,True,570
714,Ben Bikman,Aren't there any supplemental nutrients to help lower and metabolize uric acid besides alternative sugars??,False,107
715,Dr. Robert Cywes M.D.,"Doctor Rob would you be able to answer if suppressions of production of insulin caused by too much protein, too long on keto and carnivore diet , would also result in lower co2 levels and  higher BUN/creatinine ratio. My doctor and I are just about to look at my results and yes, my hba1c went from under 5 to 5.7 and fasting glucose was 101",True,341
716,Dr. Robert Cywes M.D.,"You are a treasure, sir!!!",False,26
717,Jason Fung,"Bless you, you save so much lives",False,33
718,Eric Berg DC,Wow 😯 That’s ok Doctor Berg he will never have the love and respect you do ❤️,False,77
719,Mark Hyman,Dr please tell better foods than dairy,False,38
720,Dr. Robert Cywes M.D.,I'll just leave it here : I have problems with periodontitis after eating peanut.,False,81
721,Eric Westman,"After a couple years on meat heavy keto I shifted back to a more convenrional diet but very light on the junk food.I got too thin,I looked bad.My anxiety got bad.To be fair I still have it so maybe its unrelated.Ive been following Guy Daniel's advice for months now.The only difference I see is that I'm about 5 to 8 lbs heavier.I'm quite strong for 56 and havent experienced a down side that I'm aware of.",False,406
722,Mark Hyman,"I tried a WFPB diet, fasting, dieting, etc. for years still struggled. Started Mounjaro and now Zepbound and I’ve lost 72 lbs in a year and a half. That would have never happened without it.  I have 70 more lbs to lose. I was 5’9” and 125 for years until I took birth control pills. I gained 80 pounds with in  few years. I now realize it was likely that I had undiagnosed PCOS for years. This made weight gain likely. GLP-1s have given me me hope I’ll one day be back in the body I haven’t had for 30 years.  With all the missed opportunities and fat bias I faced, if I have to take these for the rest of my life, I’m all for it.   Also, no, I do not worry about medullary thyroid cancer because I’m not a 🐀  BTW, my %muscle mass is higher in almost a 45 degree trajectory.",True,774
723,KenDBerryMD,Thank you for the information.  God bless you,False,45
724,Mark Hyman,"Lyme and other tickborne infections are the main cause behind these neurodegenerative conditions. Gut health is also directly linked to Lyme and Co, because these bacteria are known to create gut dysbiosis. These parasitic bacteria practically invade all the body systems and slowly take the defenses (immune system) down, so that a big part of the immunity is constantly busy with these bacteria. As a long time Lyme sufferer myself I would say that addressing tickborne bacteria persister forms (biolfilms, cyst forms etc) might hold the key to eradicating these infections or at least lowering the bacterial load to the point that the immune system can take over. Look into Eva Sapi s research. I use xylitol as biofilm buster.",False,730
725,Mark Hyman,How do you differentiate between problems from Covid and from the vaccine?,False,74
726,Nick Norwitz,"I did the carnivore diet for one year. Cholesterol levels sky rocketed. I did lose weight, I lost 30lb's. I was only 25lb's over what my Dr. wanted me at which is 160lb's.  I also had a heart attack at the end of that year. Now recovering from triple bypass surgery. Nice! I will say, my acid reflux went away also.",True,315
727,Shawn Baker MD,"my goodness, another episode of “as the snowflakes melts.” lol",False,62
728,Dr. Boz,"I absolutely love your videos💖 I being doing Keto for 1year 7 months so far I have lost over 130 pounds going for another 40 or 50 pounds.  I found it easy for me I am 60 years old in super good health and this is  made me a very healthy and happy lady. Definitely a forever lifestyle change 👍 Now with that said I embarked on fasting 16hr, 24hr, 32hr, 48hr, now getting ready to do a full 4 day 96 hour fast 💨 only Water, black coffee Then the next three weeks 120 hours fast 3 whole weeks.  Why for the cell clean up definitely and also I have loose tummy skin and around upper thighs so far the skin on my chest and upper area looks brand new so I know this works. My question is what time frames of fasting for autophagy should I do to fix these areas and am I going about it correctly? Please your advise is very welcoming.  Your truly amazing 😉  Thank you 😊 so much!!! 💖 Looking forward to hearing from you!",True,913
729,Dr. Robert Cywes M.D.,"I am addicted to sugar, I have given up carbs and sweet drinks but I still add Stevia/monk fruit in my coffee. I am slowly taking that away too. It’s been less than 2 months and the difference that I saw immediately was the inflammation decrease, joint pain is gone! It’s hard for me to get enough fat in my diet because i always ate one meal a day before  with snacks throughout the day and late into the night. The snacks were sugar,  protein loaded w/ sugar or sugar loaded crap like junk foods, but never fat loaded. Its more than an addictive way of eating its habit forming. That’s what has to change your habits. I still eat one meal a day with no snacks at all unless I get hungry enough Then I choose one of these, cheese, a few berries, celery, or boiled eggs. I have had to completely reinvent meals with foods like fatty meats that I never consumed. It’s taken me several weeks to learn how to prepare meals that have fat, and minerals but now I just know. If I am eating lean cuts of beef I add coconut oil, if I need more fat to reach my daily goal i add heavy creams, butter, cheese. My daily goal is based on what my body is telling me not a numbers chart. I have liver disease and Hashimoto’s so there are foods I consume to help those issues that are either hi glucose like beet juice, kiwis, or high protein like hummus. I have been able to fit these in several times a week and stay under 25 carbs a day, not net but total carbs.  It’s possible, it’s work but it’s possible. I have a long road ahead, my health is why I chose Keto, and I am making this a life change not a diet. Next step is quitting smoking. Then I will have overcome all my addictions. I am so glad I found this amazing man! Straight talk no BS, simple truths. Love him!",True,1759
